Thoi_gian,Vi_do,Kinh_do,Dich_vu,Quan_Huyen,Quang_duong_km,Thoi_gian_phut
2024-01-31 00:28:46,10.78418,106.696405,GrabBike,Quận 1,2.62,17.6
2024-01-31 00:42:25,10.779881,106.687398,GrabBike,Quận 3,2.57,17.1
2024-01-31 01:21:22,10.804182,106.756724,GrabBike,Quận 2,6.85,47.9
2024-01-31 01:31:20,10.796676,106.755702,GrabCar,Quận 2,10.32,53.4
2024-01-31 01:39:39,10.78213,106.741314,BeBike,Quận 2,3.06,25.2
2024-01-31 01:47:55,10.768223,106.693195,BeCar,Quận 1,2.44,14.4
2024-01-31 02:40:23,10.783349,106.690398,GrabBike,Quận 3,3.62,27.0
2024-01-31 02:47:01,10.778757,106.701954,GrabBike,Quận 1,3.59,22.3
2024-01-31 02:52:32,10.769765,106.701967,BeCar,Quận 1,3.97,29.3
2024-01-31 03:02:47,10.775724,106.701726,GrabBike,Quận 1,3.72,29.5
2024-01-31 03:04:47,10.773545,106.700467,BeBike,Quận 1,4.81,29.9
2024-01-31 03:14:40,10.790602,106.746759,GrabCar,Quận 2,6.42,47.9
2024-01-31 03:18:47,10.770501,106.697125,GrabBike,Quận 1,4.75,30.1
2024-01-31 03:25:25,10.774363,106.703255,GrabBike,Quận 1,8.12,61.4
2024-01-31 03:34:44,10.741192,106.732266,GrabCar,Quận 7,8.76,59.9
2024-01-31 03:35:02,10.778745,106.695662,BeBike,Quận 1,3.06,13.8
2024-01-31 03:40:14,10.781315,106.698946,GrabCar,Quận 1,3.68,23.3
2024-01-31 03:42:07,10.771289,106.703453,GrabBike,Quận 1,4.98,39.2
2024-01-31 03:50:22,10.770253,106.693207,BeBike,Quận 1,8.89,51.8
2024-01-31 03:54:01,10.780899,106.703863,GrabCar,Quận 1,3.54,26.5
2024-01-31 04:16:51,10.781443,106.69528,BeBike,Quận 1,13.67,85.7
2024-01-31 04:20:22,10.787599,106.688117,GrabBike,Quận 3,2.9,15.6
2024-01-31 04:44:49,10.782177,106.702755,BeCar,Quận 1,2.7,16.6
2024-01-31 05:20:12,10.777853,106.691969,GrabBike,Quận 1,1.75,6.2
2024-01-31 05:31:35,10.797773,106.750714,GrabBike,Quận 2,5.07,37.7
2024-01-31 05:46:01,10.777625,106.688301,GrabBike,Quận 3,2.93,15.8
2024-01-31 05:54:35,10.736514,106.721782,BeBike,Quận 7,4.05,15.8
2024-01-31 05:57:36,10.778617,106.679635,GrabBike,Quận 3,3.43,29.2
2024-01-31 06:09:10,10.771688,106.703839,Gojek,Quận 1,4.44,26.7
2024-01-31 06:10:35,10.786786,106.730068,GrabCar,Quận 2,6.47,42.5
2024-01-31 06:36:44,10.784949,106.693792,GrabCar,Quận 1,4.17,23.2
2024-01-31 07:33:42,10.779142,106.706685,BeBike,Quận 1,3.79,22.6
2024-01-31 07:44:53,10.806994,106.669976,GrabBike,Tân Bình,2.7,12.9
2024-01-31 07:45:09,10.789575,106.690045,BeBike,Quận 3,12.61,95.9
2024-01-31 07:46:20,10.793948,106.740911,BeCar,Quận 2,5.8,29.6
2024-01-31 08:05:58,10.734474,106.730255,GrabBike,Quận 7,1.72,14.0
2024-01-31 08:17:52,10.782507,106.705225,BeBike,Quận 1,2.53,16.7
2024-01-31 08:24:40,10.78275,106.684677,BeBike,Quận 3,8.14,63.3
2024-01-31 09:05:13,10.777604,106.678047,GrabCar,Quận 3,3.0,29.9
2024-01-31 09:14:23,10.742935,106.71331,GrabBike,Quận 7,4.16,29.3
2024-01-31 09:43:34,10.788242,106.755304,GrabBike,Quận 2,4.4,31.6
2024-01-31 09:45:44,10.721568,106.732829,GrabBike,Quận 7,3.14,28.4
2024-01-31 09:59:48,10.768023,106.706905,GrabBike,Quận 1,5.95,46.5
2024-01-31 10:16:13,10.791369,106.733064,Gojek,Quận 2,3.73,29.4
2024-01-31 10:18:57,10.779461,106.706125,GrabBike,Quận 1,4.71,33.8
2024-01-31 10:45:08,10.775447,106.702444,GrabCar,Quận 1,2.67,18.4
2024-01-31 10:45:23,10.749381,106.712221,GrabBike,Quận 7,1.18,16.5
2024-01-31 10:59:10,10.781948,106.695314,GrabCar,Quận 1,2.59,14.1
2024-01-31 11:36:59,10.73279,106.713453,GrabBike,Quận 7,2.87,13.3
2024-01-31 11:58:42,10.775582,106.690092,BeBike,Quận 1,4.44,22.8
2024-01-31 12:25:22,10.787586,106.743359,GrabCar,Quận 2,6.56,43.2
2024-01-31 12:58:01,10.778748,106.701473,GrabBike,Quận 1,6.03,33.7
2024-01-31 13:18:49,10.777924,106.695275,GrabCar,Quận 1,6.21,34.1
2024-01-31 13:25:28,10.784106,106.697055,BeCar,Quận 1,2.44,15.9
2024-01-31 13:35:55,10.775904,106.685763,GrabBike,Quận 3,3.2,10.5
2024-01-31 14:06:40,10.780732,106.69022,BeCar,Quận 1,4.51,28.2
2024-01-31 14:27:26,10.800527,106.670624,GrabCar,Tân Bình,14.01,103.9
2024-01-31 15:29:25,10.776619,106.697353,BeCar,Quận 1,27.28,120.0
2024-01-31 15:36:31,10.783825,106.691612,BeCar,Quận 1,3.09,29.0
2024-01-31 15:36:42,10.778465,106.696159,GrabBike,Quận 1,2.28,17.8
2024-01-31 15:46:30,10.773275,106.680992,BeBike,Quận 3,2.2,14.4
2024-01-31 16:10:35,10.795698,106.730848,BeBike,Quận 2,2.53,20.7
2024-01-31 16:13:52,10.794806,106.758706,GrabBike,Quận 2,9.16,60.3
2024-01-31 16:15:03,10.781517,106.696221,BeCar,Quận 1,6.95,48.1
2024-01-31 16:15:27,10.774488,106.684511,GrabCar,Quận 3,1.29,14.7
2024-01-31 16:27:02,10.789824,106.759152,GrabBike,Quận 2,1.59,3.4
2024-01-31 16:36:28,10.784828,106.697391,GrabBike,Quận 1,7.91,57.3
2024-01-31 16:53:28,10.774678,106.690749,GrabCar,Quận 3,15.55,100.4
2024-01-31 16:54:40,10.786284,106.685158,GrabBike,Quận 3,8.28,67.7
2024-01-31 16:58:13,10.774211,106.698067,GrabBike,Quận 1,2.67,27.4
2024-01-31 17:26:50,10.783332,106.693324,BeCar,Quận 1,2.8,21.7
2024-01-31 17:27:17,10.781715,106.690327,BeBike,Quận 1,5.37,50.5
2024-01-31 17:29:25,10.813411,106.662507,GrabCar,Tân Bình,7.22,42.7
2024-01-31 17:44:04,10.771855,106.690051,GrabBike,Quận 1,6.06,35.4
2024-01-31 17:46:11,10.777512,106.694401,GrabBike,Quận 1,1.46,9.3
2024-01-31 17:47:20,10.778731,106.695061,GrabBike,Quận 1,5.11,42.3
2024-01-31 17:48:58,10.769496,106.699091,BeBike,Quận 1,5.77,37.1
2024-01-31 17:50:22,10.777596,106.698147,GrabBike,Quận 1,6.66,44.7
2024-01-31 18:08:23,10.733741,106.72269,GrabBike,Quận 7,4.06,15.0
2024-01-31 18:18:05,10.776948,106.692386,BeCar,Quận 1,15.51,67.2
2024-01-31 18:28:25,10.798942,106.653545,BeBike,Tân Bình,5.46,28.2
2024-01-31 18:29:31,10.779786,106.699515,GrabCar,Quận 1,2.22,17.7
2024-01-31 18:38:03,10.803597,106.669958,GrabCar,Tân Bình,4.23,26.6
2024-01-31 18:40:32,10.777864,106.685953,GrabBike,Quận 3,3.83,28.6
2024-01-31 18:44:00,10.769265,106.703399,GrabBike,Quận 1,1.63,10.0
2024-01-31 18:49:46,10.79738,106.754071,BeCar,Quận 2,1.93,13.9
2024-01-31 19:08:11,10.787921,106.688612,GrabBike,Quận 3,10.32,51.4
2024-01-31 19:20:37,10.801112,106.74037,GrabCar,Quận 2,3.47,27.7
2024-01-31 19:39:21,10.77818,106.69122,GrabCar,Quận 3,14.76,102.6
2024-01-31 19:44:06,10.747437,106.721455,BeBike,Quận 7,3.85,26.9
2024-01-31 20:01:59,10.789164,106.75598,GrabBike,Quận 2,8.12,53.0
2024-01-31 20:12:29,10.729702,106.709609,GrabCar,Quận 7,8.79,55.7
2024-01-31 20:15:21,10.783511,106.678597,GrabBike,Quận 3,6.39,31.8
2024-01-31 20:31:20,10.778824,106.689307,GrabBike,Quận 3,3.43,31.1
2024-01-31 20:51:47,10.78738,106.757939,GrabCar,Quận 2,10.46,84.4
2024-01-31 21:04:27,10.803896,106.754474,GrabCar,Quận 2,2.69,16.7
2024-01-31 21:39:55,10.749629,106.720923,GrabCar,Quận 7,5.6,35.4
2024-01-31 21:48:12,10.777676,106.705051,GrabCar,Quận 1,11.66,64.6
2024-01-31 22:09:04,10.79232,106.742202,GrabBike,Quận 2,7.64,33.3
2024-01-31 22:26:02,10.778451,106.701838,GrabBike,Quận 1,3.82,25.7
2024-01-31 22:41:45,10.785516,106.687355,GrabBike,Quận 3,3.26,22.4
2024-01-31 23:03:06,10.780677,106.702142,BeBike,Quận 1,9.21,78.0
2024-01-31 23:11:58,10.776168,106.692429,GrabBike,Quận 1,12.16,56.6
2024-01-31 23:17:57,10.743563,106.705923,GrabBike,Quận 7,2.76,15.6
2024-01-31 23:23:08,10.784873,106.704912,BeCar,Quận 1,5.56,50.8
2024-01-31 23:28:37,10.808418,106.674165,GrabBike,Tân Bình,7.19,53.0
2024-01-31 23:37:29,10.783024,106.67879,GrabBike,Quận 3,4.56,30.3
2024-01-31 23:47:58,10.777509,106.69499,BeBike,Quận 1,4.99,22.9
2024-01-31 23:49:07,10.774281,106.698273,GrabBike,Quận 1,7.78,30.7
2024-02-01 00:19:50,10.785943,106.685041,GrabBike,Quận 3,3.08,34.0
2024-02-01 00:30:59,10.77607,106.695435,BeCar,Quận 1,5.87,35.4
2024-02-01 00:43:10,10.793497,106.737452,Gojek,Quận 2,3.87,30.5
2024-02-01 00:46:46,10.72783,106.727718,GrabBike,Quận 7,4.86,27.8
2024-02-01 00:51:18,10.773823,106.690925,GrabBike,Quận 1,10.65,86.4
2024-02-01 00:55:19,10.773843,106.701494,GrabCar,Quận 1,8.89,62.5
2024-02-01 00:55:22,10.786652,106.691467,GrabBike,Quận 3,3.41,22.8
2024-02-01 01:25:25,10.809924,106.660721,GrabBike,Tân Bình,4.97,32.4
2024-02-01 01:54:53,10.773085,106.692333,GrabBike,Quận 1,10.49,85.1
2024-02-01 02:04:42,10.778671,106.699178,GrabBike,Quận 1,3.0,26.7
2024-02-01 02:27:59,10.784199,106.68132,BeCar,Quận 3,3.57,27.6
2024-02-01 02:28:48,10.729709,106.713763,GrabBike,Quận 7,9.99,69.9
2024-02-01 03:01:30,10.78156,106.693082,GrabBike,Quận 1,4.48,17.6
2024-02-01 03:09:44,10.782952,106.678719,BeBike,Quận 3,2.11,17.8
2024-02-01 03:28:47,10.736486,106.706917,GrabBike,Quận 7,6.56,50.8
2024-02-01 03:33:27,10.798518,106.652826,BeBike,Tân Bình,5.13,32.7
2024-02-01 03:34:36,10.801935,106.658593,GrabBike,Tân Bình,7.95,58.0
2024-02-01 03:50:05,10.786876,106.68116,GrabCar,Quận 3,6.19,29.0
2024-02-01 03:59:54,10.722592,106.723105,BeBike,Quận 7,6.97,54.1
2024-02-01 04:14:55,10.808749,106.657371,GrabBike,Tân Bình,3.28,14.1
2024-02-01 04:24:05,10.79507,106.753282,GrabBike,Quận 2,7.93,58.7
2024-02-01 04:24:47,10.801951,106.663134,BeBike,Tân Bình,16.53,97.7
2024-02-01 04:31:10,10.797933,106.650591,GrabCar,Tân Bình,2.71,20.1
2024-02-01 04:35:46,10.784683,106.695395,GrabBike,Quận 1,3.02,15.5
2024-02-01 04:39:05,10.772741,106.707518,Gojek,Quận 1,8.02,45.3
2024-02-01 05:12:23,10.798206,106.747559,BeCar,Quận 2,4.78,31.5
2024-02-01 05:43:35,10.779888,106.702779,GrabBike,Quận 1,2.8,15.6
2024-02-01 06:08:22,10.78574,106.678941,GrabCar,Quận 3,2.56,20.1
2024-02-01 06:16:33,10.775018,106.695312,GrabBike,Quận 1,26.34,120.0
2024-02-01 06:20:43,10.781764,106.742378,GrabBike,Quận 2,1.82,11.9
2024-02-01 06:23:53,10.778475,106.693213,GrabBike,Quận 1,2.42,19.1
2024-02-01 06:38:23,10.787626,106.749175,GrabCar,Quận 2,6.38,26.2
2024-02-01 06:49:54,10.806586,106.67172,GrabBike,Tân Bình,2.54,21.4
2024-02-01 07:05:34,10.781451,106.707381,BeBike,Quận 1,4.97,26.9
2024-02-01 07:10:38,10.782749,106.687779,GrabCar,Quận 3,2.07,12.9
2024-02-01 07:23:19,10.782629,106.70512,BeBike,Quận 1,4.01,28.6
2024-02-01 07:30:21,10.780218,106.699005,BeBike,Quận 1,3.8,30.8
2024-02-01 07:42:51,10.772645,106.70579,GrabCar,Quận 1,2.92,23.0
2024-02-01 07:58:53,10.781203,106.705082,GrabBike,Quận 1,5.15,29.8
2024-02-01 07:59:44,10.724224,106.714444,Gojek,Quận 7,3.14,24.3
2024-02-01 08:12:09,10.775223,106.70509,GrabBike,Quận 1,6.59,38.7
2024-02-01 08:24:28,10.812858,106.657122,GrabCar,Tân Bình,2.59,16.1
2024-02-01 08:24:45,10.779669,106.691401,GrabCar,Quận 1,6.03,40.4
2024-02-01 08:50:41,10.803191,106.662167,GrabBike,Tân Bình,6.8,49.1
2024-02-01 08:55:27,10.781016,106.706056,GrabBike,Quận 1,6.77,40.2
2024-02-01 08:57:06,10.801746,106.663193,GrabBike,Tân Bình,9.52,51.1
2024-02-01 09:16:33,10.807949,106.658217,GrabBike,Tân Bình,1.82,14.3
2024-02-01 09:23:08,10.814711,106.671894,BeCar,Tân Bình,2.15,11.1
2024-02-01 10:04:20,10.773039,106.699143,GrabCar,Quận 1,1.76,17.7
2024-02-01 10:06:06,10.799617,106.662863,GrabBike,Tân Bình,5.78,40.7
2024-02-01 10:16:06,10.779617,106.691539,GrabCar,Quận 1,2.51,21.5
2024-02-01 10:18:34,10.782792,106.700687,BeCar,Quận 1,3.45,13.2
2024-02-01 10:19:08,10.789813,106.678358,BeCar,Quận 3,6.9,34.1
2024-02-01 10:30:07,10.786967,106.689087,GrabBike,Quận 3,7.48,61.0
2024-02-01 10:40:26,10.774391,106.682694,BeBike,Quận 3,1.12,15.7
2024-02-01 10:49:30,10.812696,106.662961,Gojek,Tân Bình,4.64,27.5
2024-02-01 11:21:09,10.774822,106.706299,GrabCar,Quận 1,3.27,20.1
2024-02-01 11:28:33,10.769587,106.698516,Gojek,Quận 1,5.2,27.9
2024-02-01 12:04:24,10.77909,106.700954,Gojek,Quận 1,4.72,38.5
2024-02-01 12:23:44,10.800286,106.664083,GrabCar,Tân Bình,3.99,25.6
2024-02-01 12:30:08,10.784754,106.686188,BeBike,Quận 3,12.3,59.8
2024-02-01 12:40:06,10.779636,106.694609,GrabBike,Quận 1,5.57,40.9
2024-02-01 12:44:34,10.811657,106.661242,BeCar,Tân Bình,3.19,24.2
2024-02-01 13:13:36,10.78977,106.678326,GrabCar,Quận 3,3.7,28.0
2024-02-01 13:20:27,10.778846,106.680527,GrabCar,Quận 3,1.5,9.3
2024-02-01 13:21:05,10.782001,106.681405,BeBike,Quận 3,1.57,15.7
2024-02-01 13:36:04,10.80975,106.672047,BeCar,Tân Bình,3.34,20.9
2024-02-01 13:37:03,10.799218,106.654017,BeBike,Tân Bình,5.48,42.4
2024-02-01 13:44:10,10.782881,106.696503,GrabBike,Quận 1,8.85,46.1
2024-02-01 14:15:01,10.775388,106.693977,GrabCar,Quận 1,2.39,17.1
2024-02-01 14:19:34,10.77523,106.694163,BeBike,Quận 1,6.13,37.3
2024-02-01 14:31:29,10.808319,106.662472,GrabCar,Tân Bình,12.4,66.4
2024-02-01 14:47:18,10.799702,106.739382,BeCar,Quận 2,9.79,72.5
2024-02-01 15:17:40,10.781101,106.681633,BeCar,Quận 3,6.73,54.2
2024-02-01 15:31:36,10.783886,106.699395,GrabCar,Quận 1,1.95,18.4
2024-02-01 15:47:44,10.784337,106.738183,GrabBike,Quận 2,3.1,20.3
2024-02-01 16:09:42,10.782073,106.730834,GrabBike,Quận 2,7.42,64.4
2024-02-01 16:32:26,10.793148,106.740114,GrabCar,Quận 2,6.37,40.8
2024-02-01 16:39:44,10.814275,106.654283,GrabBike,Tân Bình,6.41,39.3
2024-02-01 17:05:56,10.799848,106.739479,GrabCar,Quận 2,7.5,57.1
2024-02-01 17:20:55,10.7718,106.707453,BeBike,Quận 1,3.59,16.5
2024-02-01 17:38:14,10.781644,106.701351,GrabBike,Quận 1,3.36,20.9
2024-02-01 17:47:35,10.779851,106.707845,GrabBike,Quận 1,30.0,120.0
2024-02-01 17:56:14,10.806864,106.652548,BeCar,Tân Bình,5.19,35.2
2024-02-01 17:58:42,10.769103,106.701999,GrabCar,Quận 1,9.81,53.0
2024-02-01 18:20:54,10.783837,106.688474,GrabBike,Quận 3,4.36,36.1
2024-02-01 18:24:46,10.773958,106.691229,GrabCar,Quận 3,5.29,25.1
2024-02-01 18:26:44,10.77737,106.701692,GrabCar,Quận 1,3.62,23.3
2024-02-01 18:41:23,10.780871,106.758829,GrabBike,Quận 2,4.83,36.3
2024-02-01 18:49:13,10.777564,106.700141,GrabCar,Quận 1,1.93,16.1
2024-02-01 19:36:36,10.78404,106.706728,GrabBike,Quận 1,7.76,51.5
2024-02-01 19:53:45,10.785507,106.757933,BeBike,Quận 2,30.0,120.0
2024-02-01 20:21:31,10.780523,106.69034,BeCar,Quận 1,5.02,40.6
2024-02-01 20:23:41,10.799797,106.660325,GrabBike,Tân Bình,1.48,19.0
2024-02-01 20:38:10,10.794571,106.75104,BeCar,Quận 2,2.77,26.9
2024-02-01 21:00:36,10.726306,106.730101,BeCar,Quận 7,11.42,65.6
2024-02-01 21:17:43,10.801143,106.74905,GrabBike,Quận 2,2.04,14.1
2024-02-01 21:23:43,10.783659,106.704634,GrabBike,Quận 1,5.74,23.8
2024-02-01 21:31:56,10.775989,106.689181,GrabCar,Quận 3,9.19,48.3
2024-02-01 21:37:21,10.784204,106.692477,GrabBike,Quận 1,6.07,50.8
2024-02-01 21:56:38,10.784638,106.69045,GrabBike,Quận 1,1.51,9.0
2024-02-01 22:16:06,10.776877,106.70393,GrabBike,Quận 1,3.26,23.3
2024-02-01 22:25:27,10.781437,106.703224,GrabBike,Quận 1,8.17,41.3
2024-02-01 22:29:34,10.793234,106.749529,GrabBike,Quận 2,2.53,15.1
2024-02-01 22:47:31,10.779899,106.698902,BeBike,Quận 1,5.72,33.7
2024-02-01 22:50:20,10.782722,106.689849,BeBike,Quận 3,2.54,28.0
2024-02-01 22:59:18,10.777632,106.685325,GrabCar,Quận 3,6.84,41.9
2024-02-01 23:07:03,10.772153,106.687624,GrabCar,Quận 3,4.88,34.2
2024-02-01 23:07:22,10.725862,106.71943,BeCar,Quận 7,5.57,42.8
2024-02-01 23:10:56,10.771573,106.690424,BeCar,Quận 1,2.94,17.8
2024-02-01 23:15:08,10.804664,106.660621,BeBike,Tân Bình,2.55,11.7
2024-02-01 23:23:14,10.779653,106.680923,GrabBike,Quận 3,1.13,8.9
2024-02-01 23:30:49,10.784102,106.690063,GrabBike,Quận 1,2.95,12.6
2024-02-01 23:35:57,10.788048,106.688317,BeCar,Quận 3,3.46,19.8
2024-02-01 23:40:42,10.784302,106.744166,BeCar,Quận 2,5.96,47.0
2024-02-01 23:42:59,10.78481,106.701587,BeBike,Quận 1,1.47,9.4
2024-02-02 00:03:33,10.770165,106.698238,BeBike,Quận 1,12.02,60.4
2024-02-02 00:08:51,10.775959,106.704441,GrabCar,Quận 1,2.9,18.4
2024-02-02 00:40:57,10.802904,106.732467,GrabBike,Quận 2,3.44,21.4
2024-02-02 00:59:22,10.801281,106.657461,GrabBike,Tân Bình,6.11,36.1
2024-02-02 01:04:14,10.789929,106.685829,GrabBike,Quận 3,3.65,31.4
2024-02-02 01:23:05,10.787837,106.683964,BeBike,Quận 3,6.27,41.1
2024-02-02 01:32:54,10.798068,106.738598,BeBike,Quận 2,2.89,16.1
2024-02-02 01:39:02,10.802795,106.743654,GrabBike,Quận 2,2.93,16.2
2024-02-02 01:43:54,10.800093,106.737675,GrabBike,Quận 2,3.68,27.1
2024-02-02 02:10:05,10.79734,106.742155,BeCar,Quận 2,3.12,19.3
2024-02-02 02:20:19,10.795629,106.660325,GrabBike,Tân Bình,5.18,31.5
2024-02-02 02:28:27,10.7819,106.680125,Gojek,Quận 3,9.09,74.3
2024-02-02 02:32:19,10.784598,106.743946,GrabCar,Quận 2,1.09,10.9
2024-02-02 03:12:54,10.730282,106.718222,GrabBike,Quận 7,8.75,60.9
2024-02-02 03:57:40,10.775834,106.692521,GrabBike,Quận 1,5.38,41.2
2024-02-02 04:04:59,10.77108,106.705267,GrabCar,Quận 1,10.64,45.7
2024-02-02 04:23:16,10.724882,106.724977,GrabCar,Quận 7,5.41,42.9
2024-02-02 04:27:57,10.775115,106.707428,GrabBike,Quận 1,6.47,43.4
2024-02-02 04:40:52,10.781653,106.754912,GrabBike,Quận 2,2.17,17.1
2024-02-02 05:19:53,10.776355,106.690096,GrabBike,Quận 1,9.52,42.8
2024-02-02 05:36:15,10.772482,106.697339,BeBike,Quận 1,2.26,20.0
2024-02-02 05:56:42,10.773341,106.696524,GrabBike,Quận 1,4.0,29.0
2024-02-02 06:08:25,10.783583,106.696497,BeBike,Quận 1,14.37,63.0
2024-02-02 06:15:52,10.77512,106.7037,BeCar,Quận 1,6.62,59.6
2024-02-02 06:28:27,10.786289,106.679177,GrabBike,Quận 3,3.13,17.4
2024-02-02 06:31:42,10.809081,106.662064,GrabBike,Tân Bình,4.03,27.1
2024-02-02 06:32:43,10.724016,106.712941,GrabBike,Quận 7,6.34,44.6
2024-02-02 06:37:27,10.772811,106.683043,GrabBike,Quận 3,8.78,53.9
2024-02-02 06:52:10,10.776597,106.683349,GrabBike,Quận 3,2.31,22.0
2024-02-02 06:57:30,10.782446,106.688253,GrabBike,Quận 3,7.23,49.7
2024-02-02 07:05:53,10.782896,106.687497,GrabCar,Quận 3,4.12,25.7
2024-02-02 07:05:58,10.787582,106.690234,GrabBike,Quận 3,2.35,14.4
2024-02-02 07:06:13,10.782632,106.692757,GrabBike,Quận 1,7.09,56.2
2024-02-02 07:16:44,10.772268,106.699042,BeCar,Quận 1,2.94,18.8
2024-02-02 07:20:41,10.774099,106.69237,GrabCar,Quận 1,2.32,15.7
2024-02-02 07:22:18,10.772892,106.707558,BeCar,Quận 1,4.75,21.9
2024-02-02 07:27:51,10.801939,106.660473,GrabBike,Tân Bình,5.06,36.4
2024-02-02 07:40:27,10.768109,106.702949,GrabBike,Quận 1,4.08,23.3
2024-02-02 07:42:17,10.790339,106.733094,BeBike,Quận 2,2.09,17.5
2024-02-02 08:22:17,10.749057,106.728323,GrabCar,Quận 7,12.28,75.3
2024-02-02 08:25:26,10.741785,106.733736,BeCar,Quận 7,7.48,52.5
2024-02-02 08:42:55,10.732224,106.726556,BeBike,Quận 7,6.46,42.9
2024-02-02 08:50:47,10.771506,106.702548,GrabCar,Quận 1,2.54,22.4
2024-02-02 09:12:01,10.772253,106.679768,GrabCar,Quận 3,3.32,28.3
2024-02-02 09:24:18,10.775229,106.690218,BeBike,Quận 1,1.89,12.0
2024-02-02 09:29:05,10.791549,106.745684,BeBike,Quận 2,3.61,32.7
2024-02-02 09:38:07,10.79554,106.733012,GrabBike,Quận 2,2.06,13.8
2024-02-02 09:49:34,10.784525,106.748399,GrabCar,Quận 2,2.96,16.9
2024-02-02 09:50:12,10.783847,106.678363,GrabCar,Quận 3,19.07,92.4
2024-02-02 10:08:49,10.793509,106.753549,BeCar,Quận 2,21.96,109.0
2024-02-02 10:10:45,10.769175,106.697437,BeCar,Quận 1,4.45,24.1
2024-02-02 10:15:42,10.773551,106.706446,GrabBike,Quận 1,3.38,23.4
2024-02-02 10:16:58,10.784645,106.739551,BeCar,Quận 2,7.81,44.7
2024-02-02 10:32:23,10.788172,106.682629,BeCar,Quận 3,3.85,24.5
2024-02-02 10:36:45,10.73594,106.705991,GrabBike,Quận 7,9.48,68.8
2024-02-02 10:45:28,10.784743,106.704849,GrabCar,Quận 1,5.35,29.8
2024-02-02 11:06:42,10.79586,106.731823,GrabBike,Quận 2,10.46,49.9
2024-02-02 11:31:24,10.773348,106.68563,GrabBike,Quận 3,10.29,78.1
2024-02-02 11:51:41,10.787127,106.748684,BeBike,Quận 2,3.01,16.5
2024-02-02 12:30:58,10.794955,106.75516,GrabBike,Quận 2,3.73,20.6
2024-02-02 12:32:19,10.728441,106.722336,BeBike,Quận 7,5.51,42.9
2024-02-02 12:55:18,10.781215,106.698834,GrabBike,Quận 1,12.82,67.6
2024-02-02 13:19:13,10.744919,106.708938,GrabCar,Quận 7,12.68,75.7
2024-02-02 13:19:49,10.780476,106.706974,GrabBike,Quận 1,4.51,35.2
2024-02-02 13:44:28,10.773642,106.696594,GrabCar,Quận 1,4.09,30.0
2024-02-02 14:15:12,10.773504,106.686981,GrabCar,Quận 3,6.65,53.1
2024-02-02 14:59:27,10.793811,106.73121,Gojek,Quận 2,5.34,36.4
2024-02-02 15:05:27,10.78554,106.68961,BeCar,Quận 3,6.09,40.9
2024-02-02 15:06:22,10.802678,106.746372,GrabBike,Quận 2,4.94,35.0
2024-02-02 15:26:17,10.804052,106.671903,GrabCar,Tân Bình,1.11,11.2
2024-02-02 15:37:38,10.774778,106.701798,GrabBike,Quận 1,5.1,31.5
2024-02-02 15:38:25,10.738461,106.716165,BeBike,Quận 7,4.44,25.1
2024-02-02 15:46:02,10.769477,106.690385,GrabBike,Quận 1,4.4,29.3
2024-02-02 15:50:39,10.790706,106.744436,GrabBike,Quận 2,6.01,32.7
2024-02-02 15:55:36,10.781986,106.697459,GrabCar,Quận 1,2.0,20.1
2024-02-02 16:37:45,10.777061,106.684469,GrabBike,Quận 3,6.49,28.2
2024-02-02 16:58:16,10.776284,106.679279,GrabBike,Quận 3,3.17,19.4
2024-02-02 17:22:44,10.769922,106.695745,BeCar,Quận 1,1.67,17.4
2024-02-02 17:29:14,10.768215,106.693964,GrabBike,Quận 1,6.82,51.7
2024-02-02 17:39:00,10.781388,106.694223,GrabCar,Quận 1,6.22,52.2
2024-02-02 18:08:15,10.769882,106.707083,BeBike,Quận 1,1.58,14.4
2024-02-02 18:15:27,10.778582,106.69108,BeCar,Quận 1,1.85,18.4
2024-02-02 18:32:49,10.77312,106.68657,GrabCar,Quận 3,2.13,14.9
2024-02-02 18:52:41,10.793503,106.732051,GrabBike,Quận 2,1.73,10.2
2024-02-02 19:01:44,10.776038,106.691007,BeCar,Quận 3,3.13,19.0
2024-02-02 19:05:52,10.7943,106.74321,BeBike,Quận 2,6.54,43.2
2024-02-02 19:22:03,10.800003,106.653342,GrabBike,Tân Bình,6.53,44.5
2024-02-02 19:35:09,10.803053,106.673059,GrabBike,Tân Bình,3.33,23.8
2024-02-02 20:02:14,10.795974,106.674774,GrabBike,Tân Bình,1.6,7.4
2024-02-02 20:14:49,10.775741,106.683723,GrabBike,Quận 3,5.31,21.8
2024-02-02 20:46:51,10.795901,106.66462,BeBike,Tân Bình,6.3,47.8
2024-02-02 20:55:52,10.77622,106.702001,GrabBike,Quận 1,3.02,20.1
2024-02-02 21:24:12,10.793567,106.741945,GrabBike,Quận 2,2.39,17.1
2024-02-02 21:26:32,10.798444,106.730751,GrabBike,Quận 2,4.52,32.6
2024-02-02 21:41:34,10.777197,106.69205,GrabBike,Quận 1,2.58,24.0
2024-02-02 21:47:16,10.7909,106.753734,GrabBike,Quận 2,1.28,10.3
2024-02-02 21:59:00,10.770422,106.706845,BeCar,Quận 1,2.05,20.2
2024-02-02 22:02:20,10.783105,106.697468,GrabBike,Quận 1,2.75,21.2
2024-02-02 22:03:00,10.768102,106.704215,BeCar,Quận 1,9.13,61.3
2024-02-02 22:08:30,10.802022,106.735242,Gojek,Quận 2,2.69,18.2
